timestamp,duration,app,title
2023-01-11T09:32:30.821Z,176.545,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:32:28.365Z,1.214,firefox.exe,Untitled - Jupyter Notebook — Mozilla Firefox
2023-01-11T09:32:23.483Z,3.657,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:32:22.233Z,0,python.exe,Jupyter Notebook (Anaconda3)
2023-01-11T09:29:10.019Z,190.997,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:29:08.809Z,0,firefox.exe,"Matrices - Overleaf, Online LaTeX Editor — Mozilla Firefox"
2023-01-11T09:28:15.099Z,52.471,firefox.exe,Untitled - Jupyter Notebook — Mozilla Firefox
2023-01-11T09:27:56.329Z,17.529,firefox.exe,Indexing and selecting data — pandas 1.5.2 documentation — Mozilla Firefox
2023-01-11T09:27:52.608Z,2.456,firefox.exe,pandas series indexing - Szukaj w Google — Mozilla Firefox
2023-01-11T09:27:47.660Z,3.706,firefox.exe,wypełnij ankietę 1120-2022Z - moje ankiety - USOSWEB PW — Mozilla Firefox
2023-01-11T09:27:15.817Z,30.619,firefox.exe,Untitled - Jupyter Notebook — Mozilla Firefox
2023-01-11T09:27:14.610Z,0,firefox.exe,Home Page - Select or create a notebook — Mozilla Firefox
2023-01-11T09:26:35.091Z,38.263,firefox.exe,wypełnij ankietę 1120-2022Z - moje ankiety - USOSWEB PW — Mozilla Firefox
2023-01-11T09:26:15.406Z,18.413,firefox.exe,moje ankiety - ankiety - USOSWEB PW — Mozilla Firefox
2023-01-11T09:26:06.681Z,7.42,firefox.exe,wypełnij ankietę 1120-2022Z - moje ankiety - USOSWEB PW — Mozilla Firefox
2023-01-11T09:26:00.493Z,4.915,firefox.exe,Na skróty - MÓJ USOSWEB - USOSWEB PW — Mozilla Firefox
2023-01-11T09:25:40.732Z,18.489,firefox.exe,strona główna - Dokumenty - USOSWEB PW — Mozilla Firefox
2023-01-11T09:25:33.326Z,6.166,firefox.exe,Nie odnaleziono serwera — Mozilla Firefox
2023-01-11T09:25:32.117Z,0,firefox.exe,Ankieter: Uniwersytecki System Ankietujący — Mozilla Firefox
2023-01-11T09:25:30.893Z,0,firefox.exe,Ankieter - Dokumenty - USOSWEB PW — Mozilla Firefox
